Venue,Court,Date,Time Start,Time End
Venue 12,Court 2,2020-04-26,20h05,21h55
Venue 12,Court 2,2020-04-26,21h55,22h55
Venue 13,Court 0,2020-04-26,16h15,21h35
Venue 13,Court 0,2020-04-26,21h35,22h50
Venue 14,Court 0,2020-04-26,09h15,14h00
Venue 14,Court 0,2020-04-26,21h15,22h25
Venue 14,Court 1,2020-04-26,08h25,15h05
Venue 14,Court 1,2020-04-26,19h15,20h55
Venue 14,Court 1,2020-04-26,21h20,22h30
Venue 15,Court 0,2020-04-26,20h10,22h30
Venue 15,Court 1,2020-04-26,18h55,20h45
Venue 15,Court 1,2020-04-26,21h05,22h10
Venue 16,Court 0,2020-04-26,10h30,21h40
Venue 16,Court 0,2020-04-26,21h40,22h50
Venue 16,Court 1,2020-04-26,14h45,17h20
Venue 16,Court 1,2020-04-26,21h25,22h45
Venue 16,Court 2,2020-04-26,17h00,19h15
Venue 16,Court 2,2020-04-26,19h45,21h30
Venue 16,Court 2,2020-04-26,21h35,22h50
Venue 16,Court 3,2020-04-26,09h40,22h30
Venue 17,Court 0,2020-04-26,14h15,20h45
Venue 17,Court 0,2020-04-26,21h00,22h40
Venue 0,Court 0,2020-04-27,14h50,16h20
Venue 0,Court 0,2020-04-27,19h45,21h55
Venue 0,Court 0,2020-04-27,21h55,22h55
Venue 1,Court 0,2020-04-27,14h00,15h40
Venue 1,Court 0,2020-04-27,15h45,21h00
Venue 1,Court 0,2020-04-27,21h55,22h55
Venue 1,Court 1,2020-04-27,20h30,22h35
Venue 2,Court 0,2020-04-27,16h40,21h35
Venue 2,Court 0,2020-04-27,21h55,22h55
Venue 2,Court 1,2020-04-27,08h10,12h00
Venue 2,Court 1,2020-04-27,16h55,18h00
Venue 2,Court 1,2020-04-27,18h00,20h30
Venue 2,Court 1,2020-04-27,21h50,22h50
Venue 2,Court 2,2020-04-27,16h55,22h30
Venue 2,Court 3,2020-04-27,18h00,22h45
Venue 2,Court 4,2020-04-27,18h40,21h25
Venue 2,Court 4,2020-04-27,21h55,22h55
Venue 3,Court 0,2020-04-27,20h55,22h10
Venue 3,Court 1,2020-04-27,08h45,15h15
Venue 3,Court 1,2020-04-27,18h45,21h05
Venue 3,Court 1,2020-04-27,21h35,22h35
Venue 4,Court 0,2020-04-27,08h40,20h25
Venue 4,Court 0,2020-04-27,21h45,22h50
Venue 4,Court 1,2020-04-27,15h10,18h50
Venue 4,Court 1,2020-04-27,20h10,22h10
Venue 4,Court 2,2020-04-27,20h15,22h00
Venue 5,Court 0,2020-04-27,16h45,20h30
Venue 5,Court 0,2020-04-27,21h25,22h25
Venue 5,Court 1,2020-04-27,17h10,22h40
Venue 6,Court 0,2020-04-27,16h40,19h55
Venue 6,Court 0,2020-04-27,21h10,22h30
Venue 6,Court 1,2020-04-27,09h50,16h20
Venue 6,Court 1,2020-04-27,20h55,22h00
Venue 6,Court 2,2020-04-27,16h50,22h35
Venue 7,Court 0,2020-04-27,21h35,22h35
Venue 7,Court 1,2020-04-27,19h05,21h00
Venue 7,Court 1,2020-04-27,21h15,22h25
Venue 7,Court 2,2020-04-27,13h10,21h55
Venue 7,Court 2,2020-04-27,21h55,22h55
Venue 8,Court 0,2020-04-27,19h10,20h20
Venue 8,Court 0,2020-04-27,21h45,22h50
Venue 8,Court 1,2020-04-27,16h10,20h55
Venue 8,Court 1,2020-04-27,21h40,22h50
Venue 9,Court 0,2020-04-27,20h45,22h20
Venue 9,Court 1,2020-04-27,17h15,21h00
Venue 9,Court 1,2020-04-27,21h00,22h30
Venue 10,Court 0,2020-04-27,19h25,21h00
Venue 10,Court 0,2020-04-27,21h10,22h45
Venue 10,Court 1,2020-04-27,08h45,13h55
Venue 10,Court 1,2020-04-27,17h05,21h05
Venue 10,Court 1,2020-04-27,21h55,22h55
Venue 11,Court 0,2020-04-27,17h30,22h05
Venue 12,Court 0,2020-04-27,17h20,19h15
Venue 12,Court 0,2020-04-27,19h20,22h35
Venue 12,Court 1,2020-04-27,13h20,15h10
Venue 12,Court 1,2020-04-27,15h35,16h50
Venue 12,Court 1,2020-04-27,21h30,22h50
Venue 12,Court 2,2020-04-27,11h35,14h45
Venue 12,Court 2,2020-04-27,17h50,20h00
Venue 12,Court 2,2020-04-27,21h25,22h30
Venue 13,Court 0,2020-04-27,19h25,20h40
Venue 13,Court 0,2020-04-27,21h15,22h35
Venue 14,Court 0,2020-04-27,08h40,16h10
Venue 14,Court 0,2020-04-27,18h50,20h35
Venue 14,Court 0,2020-04-27,20h50,22h00
Venue 14,Court 1,2020-04-27,20h40,22h30
Venue 15,Court 0,2020-04-27,11h10,18h40
Venue 15,Court 0,2020-04-27,18h45,22h05
Venue 15,Court 1,2020-04-27,08h40,09h40
Venue 15,Court 1,2020-04-27,20h05,22h00
Venue 16,Court 0,2020-04-27,10h05,18h25
Venue 16,Court 0,2020-04-27,20h00,21h05
Venue 16,Court 0,2020-04-27,21h25,22h40
Venue 16,Court 1,2020-04-27,10h25,11h30
Venue 16,Court 1,2020-04-27,16h40,18h10
Venue 16,Court 1,2020-04-27,21h25,22h50
Venue 16,Court 2,2020-04-27,19h30,22h20
Venue 16,Court 3,2020-04-27,15h10,20h30
Venue 16,Court 3,2020-04-27,20h55,22h15
Venue 17,Court 0,2020-04-27,16h55,19h40
Venue 17,Court 0,2020-04-27,21h20,22h20
Venue 0,Court 0,2020-04-28,09h50,14h05
Venue 0,Court 0,2020-04-28,20h00,21h50
Venue 0,Court 0,2020-04-28,21h55,22h55
Venue 1,Court 0,2020-04-28,10h15,11h20
Venue 1,Court 0,2020-04-28,12h10,17h10
Venue 1,Court 0,2020-04-28,19h20,21h00
Venue 1,Court 0,2020-04-28,21h25,22h30
Venue 1,Court 1,2020-04-28,12h40,14h35
Venue 1,Court 1,2020-04-28,20h20,21h35
Venue 1,Court 1,2020-04-28,21h35,22h40
Venue 2,Court 0,2020-04-28,18h10,20h25
Venue 2,Court 0,2020-04-28,20h35,21h50
Venue 2,Court 0,2020-04-28,21h50,22h50
Venue 2,Court 1,2020-04-28,08h35,21h30
Venue 2,Court 1,2020-04-28,21h30,22h45
Venue 2,Court 2,2020-04-28,18h05,22h40
Venue 2,Court 3,2020-04-28,20h15,21h30
Venue 2,Court 3,2020-04-28,21h45,22h50
Venue 2,Court 4,2020-04-28,18h05,21h25
Venue 2,Court 4,2020-04-28,21h45,22h45
Venue 3,Court 0,2020-04-28,21h45,22h45
Venue 3,Court 1,2020-04-28,21h45,22h45
Venue 4,Court 0,2020-04-28,21h20,22h25
Venue 4,Court 1,2020-04-28,20h50,22h20
Venue 4,Court 2,2020-04-28,18h20,21h40
Venue 4,Court 2,2020-04-28,21h45,22h45
Venue 5,Court 0,2020-04-28,17h35,20h40
Venue 5,Court 0,2020-04-28,21h45,22h45
Venue 5,Court 1,2020-04-28,10h25,18h15
Venue 5,Court 1,2020-04-28,19h50,22h00
Venue 6,Court 0,2020-04-28,12h30,18h50
Venue 6,Court 0,2020-04-28,21h25,22h25
Venue 6,Court 1,2020-04-28,19h45,22h10
Venue 6,Court 2,2020-04-28,17h25,22h00
Venue 7,Court 0,2020-04-28,14h25,20h40
